Loan #,Loan Type,Notional,Rate,Term,Asset,Asset Value,Dep Rate
1363,Fixed Mortgage,12229.6338,0.177968363,65,Primary Home,10682.09282,0.106
1364,Fixed Mortgage,16989.10089,0.152715638,51,Vacation Home,13960.24577,0.131
1365,Fixed Mortgage,18361.40363,0.142889576,66,Primary Home,16333.55224,0.084
1366,Fixed Mortgage,15415.13895,0.163637392,58,Vacation Home,14542.58761,0.084
1367,Fixed Mortgage,12974.11564,0.176434179,63,Primary Home,10089.24294,0.145
1368,Fixed Mortgage,20085.71497,0.152897995,54,Vacation Home,16748.14504,0.146
1369,Fixed Mortgage,23491.06454,0.158245157,60,Primary Home,18707.27112,0.147
1370,Fixed Mortgage,14027.53973,0.199922023,56,Vacation Home,10158.41955,0.086
1371,Fixed Mortgage,14030.73169,0.183370572,67,Primary Home,10628.07253,0.116
1372,Fixed Mortgage,23716.37399,0.16760912,59,Vacation Home,19608.9233,0.113
1373,Fixed Mortgage,19475.06373,0.173348957,71,Primary Home,15608.56616,0.125
1374,Fixed Mortgage,25386.08714,0.150113367,66,Vacation Home,22009.63552,0.136
1375,Fixed Mortgage,15679.11853,0.193167301,61,Primary Home,13568.97672,0.081
1376,Fixed Mortgage,23279.75355,0.130254879,66,Vacation Home,18667.16631,0.114
1377,Fixed Mortgage,24763.65823,0.139959277,61,Primary Home,20454.96489,0.083
1378,Fixed Mortgage,21545.80843,0.162511969,66,Vacation Home,16656.88525,0.087
1379,Fixed Mortgage,22929.93821,0.130254879,50,Primary Home,17918.88326,0.095
1380,Fixed Mortgage,20608.21296,0.177826362,57,Vacation Home,17894.94755,0.082
1381,Fixed Mortgage,17891.42713,0.143793113,50,Primary Home,15260.64162,0.12
1382,Fixed Mortgage,14037.67008,0.194124568,56,Vacation Home,10631.76104,0.089
1383,Fixed Mortgage,23660.82765,0.165555274,57,Primary Home,19102.53464,0.087
1384,Fixed Mortgage,17164.47511,0.162748718,50,Vacation Home,13829.52679,0.108
1385,Fixed Mortgage,22437.918,0.199922023,54,Primary Home,19460.46848,0.142
1386,Fixed Mortgage,25354.61341,0.13647181,67,Vacation Home,22155.71018,0.142
1387,Fixed Mortgage,12697.60991,0.156652855,61,Primary Home,10807.88367,0.148
1388,Fixed Mortgage,21636.23159,0.152200124,59,Vacation Home,18223.28198,0.102
1389,Fixed Mortgage,14574.79651,0.182764249,58,Primary Home,11785.37816,0.103
1390,Fixed Mortgage,7595.172607,0.199922023,52,Vacation Home,5017.230057,0.089
1391,Fixed Mortgage,22082.74514,0.183141054,50,Primary Home,18023.76817,0.123
1392,Fixed Mortgage,22409.15268,0.166850428,64,Vacation Home,18424.98646,0.146
1393,Fixed Mortgage,27709.85952,0.163070402,60,Primary Home,21912.69259,0.092
1394,Fixed Mortgage,18023.12652,0.16518832,63,Vacation Home,14493.42765,0.149
1395,Fixed Mortgage,21755.06717,0.149839879,57,Primary Home,17752.17926,0.091
1396,Fixed Mortgage,16582.0616,0.167477436,60,Vacation Home,14888.84424,0.107
1397,Fixed Mortgage,14008.7008,0.149223971,68,Primary Home,11641.43764,0.115
1398,Fixed Mortgage,16560.12423,0.18493215,70,Vacation Home,14779.92828,0.115
1399,Fixed Mortgage,25565.61998,0.134857519,62,Primary Home,22374.92787,0.086
1400,Fixed Mortgage,14619.36028,0.192103881,60,Vacation Home,11381.82551,0.15
1401,Fixed Mortgage,20609.68187,0.187581157,70,Primary Home,17631.4556,0.081
1402,Fixed Mortgage,16689.56875,0.149123265,52,Vacation Home,13782.75373,0.121
1403,Fixed Mortgage,26616.69392,0.138965663,67,Primary Home,23330.12076,0.096
1404,Fixed Mortgage,15106.70585,0.170727533,69,Vacation Home,12232.61369,0.149
1405,Fixed Mortgage,17944.08822,0.171582021,58,Primary Home,14305.32626,0.131
1406,Fixed Mortgage,12352.94818,0.150739,62,Vacation Home,10576.749,0.112
1407,Fixed Mortgage,23374.31187,0.1619083,60,Primary Home,19006.45583,0.085
1408,Fixed Mortgage,17134.64605,0.165648732,50,Vacation Home,13194.9613,0.126
1409,Fixed Mortgage,27506.41253,0.188113761,50,Primary Home,23032.24381,0.147
1410,Fixed Mortgage,13985.76442,0.15325175,61,Vacation Home,11621.6349,0.12
1411,Fixed Mortgage,14469.38819,0.130254879,71,Primary Home,12544.05951,0.14
1412,Fixed Mortgage,19859.95421,0.174578258,50,Vacation Home,16233.82306,0.12
1413,Fixed Mortgage,13386.45152,0.199922023,51,Primary Home,10431.56346,0.126
1414,Fixed Mortgage,19967.98844,0.170949656,54,Vacation Home,16298.26334,0.097
1415,Fixed Mortgage,17009.14523,0.162633646,50,Primary Home,14098.59311,0.095
1416,Fixed Mortgage,21829.75884,0.143454376,66,Vacation Home,17522.9324,0.129
1417,Fixed Mortgage,26399.80696,0.149764046,71,Primary Home,21196.99301,0.133
1418,Fixed Mortgage,8959.809922,0.164263828,62,Vacation Home,6043.565249,0.128
1419,Fixed Mortgage,21625.24549,0.183451248,61,Primary Home,18205.04517,0.146
1420,Fixed Mortgage,21613.22486,0.14340203,50,Vacation Home,17361.06336,0.092
1421,Fixed Mortgage,16732.97178,0.159138684,57,Primary Home,14641.13409,0.127
1422,Fixed Mortgage,22330.20101,0.17017677,60,Vacation Home,17939.84159,0.144
1423,Fixed Mortgage,16619.53849,0.150878162,63,Primary Home,14061.02731,0.113
1424,Fixed Mortgage,17557.77821,0.178744002,62,Vacation Home,14455.31793,0.148
1425,Fixed Mortgage,24621.78354,0.194243156,59,Primary Home,18645.18888,0.13
1426,Fixed Mortgage,16734.53979,0.185325033,51,Vacation Home,13891.95406,0.111
1427,Fixed Mortgage,17346.95211,0.171651817,64,Primary Home,14096.15185,0.094
1428,Fixed Mortgage,18189.76568,0.156275526,66,Vacation Home,15801.45354,0.117
1429,Fixed Mortgage,19961.6058,0.14074964,52,Primary Home,16075.18223,0.092
1430,Fixed Mortgage,20249.12843,0.178133234,50,Vacation Home,17524.88959,0.148
1431,Fixed Mortgage,17631.37852,0.168121563,68,Primary Home,15042.80202,0.145
1432,Fixed Mortgage,29359.68152,0.157447509,50,Vacation Home,23156.45103,0.114
1433,Fixed Mortgage,15645.65159,0.199291676,59,Primary Home,12507.35938,0.115
1434,Fixed Mortgage,21643.23059,0.130254879,54,Vacation Home,17489.39302,0.097
1435,Fixed Mortgage,15039.22518,0.170304809,57,Primary Home,12187.93727,0.139
1436,Fixed Mortgage,18328.08369,0.153949408,63,Vacation Home,14804.11689,0.133
1437,Fixed Mortgage,19978.73664,0.199114017,71,Primary Home,17015.70277,0.138
1438,Fixed Mortgage,24348.699,0.188572882,59,Vacation Home,18627.61019,0.14
1439,Fixed Mortgage,20991.99474,0.164604479,68,Primary Home,18170.74594,0.132
1440,Fixed Mortgage,13888.37667,0.178147348,57,Vacation Home,10095.76228,0.109
1441,Fixed Mortgage,21075.34516,0.14375756,61,Primary Home,17523.43077,0.096
1442,Fixed Mortgage,17780.00422,0.1396008,54,Vacation Home,13291.9389,0.091
1443,Fixed Mortgage,23536.79036,0.15769582,60,Primary Home,20066.88574,0.147
1444,Fixed Mortgage,19629.88275,0.177780912,61,Vacation Home,16100.37436,0.149
1445,Fixed Mortgage,15631.03379,0.162537782,64,Primary Home,12485.62206,0.126
1446,Fixed Mortgage,26427.54088,0.162187419,59,Vacation Home,21439.84382,0.117
1447,Fixed Mortgage,24813.48682,0.174717423,50,Primary Home,20184.88523,0.149
1448,Fixed Mortgage,20588.69109,0.176934918,65,Vacation Home,16243.03805,0.083
1449,Fixed Mortgage,18386.09188,0.148110776,67,Primary Home,14330.15922,0.104
1450,Fixed Mortgage,28666.74286,0.130254879,71,Vacation Home,23933.54799,0.11
1451,Fixed Mortgage,18693.95567,0.15249259,55,Primary Home,16015.70627,0.145
1452,Fixed Mortgage,22443.79666,0.139391882,53,Vacation Home,18813.85028,0.146
1453,Fixed Mortgage,17295.89071,0.139704204,58,Primary Home,15628.00707,0.109
1454,Fixed Mortgage,22348.38204,0.177366256,64,Vacation Home,20959.48725,0.112
1455,Fixed Mortgage,19635.74941,0.170051073,61,Primary Home,17056.59112,0.126
1456,Fixed Mortgage,24363.91863,0.140725082,61,Vacation Home,21214.21124,0.138
1457,Fixed Mortgage,22504.12199,0.179438665,55,Primary Home,18111.06801,0.124
1458,Fixed Mortgage,21304.23033,0.140178963,54,Vacation Home,17379.33194,0.091
1459,Fixed Mortgage,24807.29793,0.161304516,52,Primary Home,21233.62695,0.091
1460,Fixed Mortgage,16374.17783,0.135760134,50,Vacation Home,14126.13472,0.138
1461,Fixed Mortgage,14498.40304,0.157234294,65,Primary Home,12674.64273,0.143
1462,Fixed Mortgage,13194.55587,0.152763449,58,Vacation Home,12346.65463,0.124
1463,Fixed Mortgage,14629.80729,0.156241538,55,Primary Home,12305.43761,0.083
1464,Fixed Mortgage,18194.89686,0.130254879,61,Vacation Home,15782.45597,0.093
1465,Fixed Mortgage,12055.84145,0.161871561,53,Primary Home,10456.12969,0.084
1466,Fixed Mortgage,24485.85929,0.196939304,62,Vacation Home,20401.91825,0.145
1467,Fixed Mortgage,14904.65846,0.181284624,53,Primary Home,10718.29614,0.129
1468,Fixed Mortgage,22311.99045,0.16765113,58,Vacation Home,18549.31879,0.144
1469,Fixed Mortgage,21814.12301,0.146975922,70,Primary Home,17422.10688,0.118
1470,Fixed Mortgage,9086.289075,0.198415973,58,Vacation Home,6637.125469,0.141
1471,Fixed Mortgage,21994.46031,0.166362515,65,Primary Home,18139.07156,0.091
1472,Fixed Mortgage,23320.82512,0.157696228,50,Vacation Home,18203.86748,0.124
1473,Fixed Mortgage,14132.47026,0.146899653,60,Primary Home,11951.35945,0.105
1474,Fixed Mortgage,26236.03352,0.173208041,58,Vacation Home,21338.05291,0.133
1475,Fixed Mortgage,21583.54712,0.167638282,70,Primary Home,17803.5755,0.097
1476,Fixed Mortgage,16452.54563,0.180105391,57,Vacation Home,13780.76223,0.131
1477,Fixed Mortgage,14544.69944,0.199922023,64,Primary Home,11797.61599,0.098
1478,Fixed Mortgage,20332.86119,0.185758176,70,Vacation Home,15868.7263,0.14
1479,Fixed Mortgage,15182.97152,0.171755962,61,Primary Home,13382.55064,0.15
1480,Fixed Mortgage,14484.87393,0.186803194,68,Vacation Home,10383.59508,0.118
1481,Fixed Mortgage,22954.55798,0.130254879,50,Primary Home,18308.0142,0.147
1482,Fixed Mortgage,14991.10634,0.183162983,70,Vacation Home,12200.6897,0.083
1483,Fixed Mortgage,14954.82914,0.176819226,52,Primary Home,12013.23629,0.085
1484,Fixed Mortgage,12375.57987,0.196516613,69,Vacation Home,10432.80602,0.096
1485,Fixed Mortgage,31188.36111,0.151850679,54,Primary Home,25615.6775,0.135
1486,Fixed Mortgage,24427.92348,0.188086903,63,Vacation Home,19213.03109,0.122
1487,Fixed Mortgage,20331.51469,0.174454258,54,Primary Home,14127.82976,0.094
1488,Fixed Mortgage,25406.3852,0.167756458,58,Vacation Home,21230.96024,0.145
1489,Fixed Mortgage,15557.30617,0.157646759,66,Primary Home,12229.85418,0.08
1490,Fixed Mortgage,14368.87897,0.170488212,70,Vacation Home,10530.21508,0.125
1491,Fixed Mortgage,24216.7328,0.178381937,55,Primary Home,19062.80274,0.11
1492,Fixed Mortgage,16256.22373,0.169805096,62,Vacation Home,13330.9774,0.146
1493,Fixed Mortgage,24073.18808,0.144787334,61,Primary Home,20032.32509,0.11
1494,Fixed Mortgage,21232.66971,0.158785118,69,Vacation Home,17214.4644,0.135
1495,Fixed Mortgage,20333.52426,0.168682961,64,Primary Home,16982.16957,0.136
1496,Fixed Mortgage,8880.005734,0.172011371,55,Vacation Home,6811.559334,0.102
1497,Fixed Mortgage,22893.48164,0.187320309,58,Primary Home,18235.9046,0.096
1498,Fixed Mortgage,18900.92977,0.192585321,70,Vacation Home,16519.15467,0.098
1499,Fixed Mortgage,19194.0204,0.160961211,70,Primary Home,15254.41969,0.108
1500,Fixed Mortgage,24943.0939,0.1518868,71,Vacation Home,20238.96333,0.138
